NFL_PlayID,game_id,home_team,away_team,OffensiveTeam,OffensiveTeam_type,DefensiveTeam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,Team Drive,Scoring Play,qtr,down,goal_to_go,Game time (MM:SS:00),yrdln,ydstogo,Yards gained on Drive,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,Expected Points,Win Probability,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_name,receiver_player_name,rusher_player_name,lateral_receiver_player_name,lateral_rusher_player_name,lateral_sack_player_name,interception_player_name,lateral_interception_player_name,punt_returner_player_name,lateral_punt_returner_player_name,kickoff_returner_player_name,lateral_kickoff_returner_player_name,punter_player_name,kicker_player_name,own_kickoff_recovery_player_name,blocked_player_name,tackle_for_loss_1_player_name,tackle_for_loss_2_player_name,qb_hit_1_player_name,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_name,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_name,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
4503,2018090900,BAL,BUF,BUF,away,BAL,BUF,68,9/9/2018,63,63,63,Half2,0,29,0,4,2,0,12/30/1899 1:03:00 AM,BUF 32,7,46,"(1:03) (No Huddle, Shotgun) J.Allen pass short right to Z.Jones pushed ob at BUF 42 for 10 yards (M.Canady).",pass,10,1,1,1,0,0,0,short,right,10,0,NA,NA,NA,,NA,NA,0,2,0,NA,NA,2,0,47,3,3,47,-44,3,47,-44,0.877354108,5.671298234e-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,J.Allen,Z.Jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAL,NA,M.Canady,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
4527,2018090900,BAL,BUF,BUF,away,BAL,BUF,58,9/9/2018,57,57,57,Half2,0,29,0,4,1,0,12/30/1899 12:57:00 AM,BUF 42,10,46,"(:57) (No Huddle, Shotgun) J.Allen pass short middle to J.Croom to BAL 48 for 10 yards (A.Averett, T.Jefferson).",pass,10,1,1,1,0,0,0,short,middle,3,7,NA,NA,NA,,NA,NA,0,2,0,NA,NA,2,0,47,3,3,47,-44,3,47,-44,1.456303528,3.548762296e-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,J.Allen,J.Croom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A.Averett,BAL,T.Jefferson,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
4551,2018090900,BAL,BUF,BUF,away,BAL,BAL,48,9/9/2018,28,28,28,Half2,0,29,0,4,1,0,12/30/1899 12:28:00 AM,BAL 48,10,46,"(:28) (No Huddle, Shotgun) J.Allen sacked at BAL 48 for 0 yards (K.Young).",pass,0,1,1,1,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,0,2,0,NA,NA,2,0,47,3,3,47,-44,3,47,-44,1.801948013,1.531145739e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Allen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.Young,NA,NA,NA,NA,NA,BAL,NA,K.Young,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
4579,2018090900,BAL,BUF,BUF,away,BAL,BAL,48,9/9/2018,19,19,19,Half2,0,29,0,4,NA,0,12/30/1899 12:19:00 AM,BAL 48,0,46,Timeout #2 by BUF at 00:19.,no_play,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,0,1,1,BUF,NA,1,0,47,3,3,47,-44,3,47,-44,1.524146496,7.132264245e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
4596,2018090900,BAL,BUF,BUF,away,BAL,BAL,48,9/9/2018,19,19,19,Half2,0,29,0,4,2,0,12/30/1899 12:19:00 AM,BAL 48,10,46,"(:19) (No Huddle, Shotgun) J.Allen pass short right to Z.Jones to BAL 34 for 14 yards (M.Canady).",pass,14,1,1,1,0,0,0,short,right,14,0,NA,NA,NA,,NA,NA,0,1,0,NA,NA,1,0,47,3,3,47,-44,3,47,-44,1.524146496,7.132264245e-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,J.Allen,Z.Jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAL,NA,M.Canady,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
4620,2018090900,BAL,BUF,BUF,away,BAL,BAL,48,9/9/2018,11,11,11,Half2,0,29,0,4,NA,0,12/30/1899 12:11:00 AM,BAL 48,0,46,Timeout #3 by BUF at 00:11.,no_play,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,0,0,1,BUF,NA,0,0,47,3,3,47,-44,3,47,-44,2.381354984,1.170508682e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
4637,2018090900,BAL,BUF,BUF,away,BAL,BAL,34,9/9/2018,11,11,11,Half2,0,29,0,4,1,0,12/30/1899 12:11:00 AM,BAL 34,10,46,(:11) (Shotgun) J.Allen pass incomplete deep left to R.Foster.,pass,0,1,0,1,0,0,0,deep,left,29,,NA,NA,NA,,NA,NA,0,0,0,NA,NA,0,0,47,3,3,47,-44,3,47,-44,2.381354984,1.170508682e-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Allen,R.Foster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
4659,2018090900,BAL,BUF,BUF,away,BAL,BAL,34,9/9/2018,5,5,5,Half2,0,29,0,4,2,0,12/30/1899 12:05:00 AM,BAL 34,10,46,(:05) (Shotgun) M.Murphy right guard to BAL 25 for 9 yards (P.Ricard).,run,9,1,0,0,0,0,0,NA,NA,,,right,guard,NA,,NA,NA,0,0,0,NA,NA,0,0,47,3,3,47,-44,3,47,-44,2.094410500,9.165147736e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,M.Murphy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAL,NA,P.Ricard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
4680,2018090900,BAL,BUF,NA,NA,NA,BAL,,9/9/2018,0,0,0,Half2,1,29,0,4,NA,,12/30/1899 12:00:00 AM,BAL 34,0,46,END GAME,NA,0,0,0,,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,0,0,,NA,NA,,,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,,,,
36,2018090908,LAC,KC,LAC,home,KC,KC,35,9/9/2018,900,1800,3600,Half1,0,1,0,1,NA,0,12/30/1899 3:00:00 PM,KC 35,0,9,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback.",kickoff,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,0,0,,,,0,0,0,0.814998476,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H.Butker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
51,2018090908,LAC,KC,LAC,home,KC,LAC,75,9/9/2018,900,1800,3600,Half1,0,1,0,1,1,0,12/30/1899 3:00:00 PM,LAC 25,10,9,(15:00) (Shotgun) P.Rivers pass short middle to K.Allen to LAC 33 for 8 yards (E.Murray).,pass,8,1,0,1,0,0,0,short,middle,4,4,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.814998476,0.500006822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P.Rivers,K.Allen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,E.Murray,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
75,2018090908,LAC,KC,LAC,home,KC,LAC,67,9/9/2018,865,1765,3565,Half1,0,1,0,1,2,0,12/30/1899 2:25:00 PM,LAC 33,2,9,"(14:25) (Shotgun) M.Gordon up the middle to LAC 34 for 1 yard (D.Ford, K.Fuller).",run,1,1,0,0,0,0,0,NA,NA,,,middle,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,1.677123790,0.527740678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,M.Gordon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.Ford,KC,K.Fuller,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
96,2018090908,LAC,KC,LAC,home,KC,LAC,66,9/9/2018,843,1743,3543,Half1,0,1,0,1,3,0,12/30/1899 2:03:00 PM,LAC 34,1,9,(14:03) (Shotgun) M.Gordon up the middle to LAC 34 for no gain (R.Ragland; R.Parker).,run,0,1,0,0,0,0,0,NA,NA,,,middle,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,1.450022155,0.522193152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,M.Gordon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R.Ragland,KC,R.Parker,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
117,2018090908,LAC,KC,LAC,home,KC,LAC,66,9/9/2018,804,1704,3504,Half1,0,1,1,1,4,0,12/30/1899 1:24:00 PM,LAC 34,1,9,"(13:24) D.Kaser punts 57 yards to KC 9, Center-M.Windt. T.Hill for 91 yards, TOUCHDOWN.",punt,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,57,NA,NA,3,3,0,NA,KC,3,3,0,6,0,0,0,0,6,-6,-0.834841942,0.457395002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,T.Hill,NA,NA,NA,D.Kaser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,91,NA,NA,,0,NA,NA,0,0,0,0
159,2018090908,LAC,KC,LAC,home,KC,KC,35,9/9/2018,783,1683,3483,Half1,0,2,0,1,NA,0,12/30/1899 1:03:00 PM,KC 35,0,48,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback.",kickoff,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,0,6,0,6,-6,0,6,-6,0.849502224,0.321033569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H.Butker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
174,2018090908,LAC,KC,LAC,home,KC,LAC,75,9/9/2018,783,1683,3483,Half1,0,2,0,1,1,0,12/30/1899 1:03:00 PM,LAC 25,10,48,(13:03) A.Ekeler left end to LAC 32 for 7 yards (E.Murray; R.Ragland).,run,7,0,0,0,0,0,0,NA,NA,,,left,end,NA,,NA,NA,3,3,0,NA,NA,3,3,0,6,0,6,-6,0,6,-6,0.849502224,0.321033569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,A.Ekeler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.Murray,KC,R.Ragland,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
206,2018090908,LAC,KC,LAC,home,KC,LAC,68,9/9/2018,745,1645,3445,Half1,0,2,0,1,2,0,12/30/1899 12:25:00 PM,LAC 32,3,48,"(12:25) P.Rivers pass incomplete short left to K.Allen. PENALTY on KC-K.Fuller, Defensive Holding, 5 yards, enforced at LAC 32 - No Play.",no_play,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,0,6,0,6,-6,0,6,-6,1.405254484,0.340981150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,KC,K.Fuller,5,0,NA,Defensive Holding,0,0,0,0
239,2018090908,LAC,KC,LAC,home,KC,LAC,63,9/9/2018,741,1641,3441,Half1,0,2,0,1,1,0,12/30/1899 12:21:00 PM,LAC 37,10,48,(12:21) M.Gordon up the middle to LAC 40 for 3 yards (X.Williams; R.Ragland).,run,3,0,0,0,0,0,0,NA,NA,,,middle,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,0,6,0,6,-6,0,6,-6,1.962436477,0.359702156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,M.Gordon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X.Williams,KC,R.Ragland,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
260,2018090908,LAC,KC,LAC,home,KC,LAC,60,9/9/2018,704,1604,3404,Half1,0,2,0,1,2,0,12/30/1899 11:44:00 AM,LAC 40,7,48,(11:44) (Shotgun) P.Rivers pass short right to K.Allen ran ob at LAC 48 for 8 yards.,pass,8,1,0,1,0,0,0,short,right,6,2,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,0,6,0,6,-6,0,6,-6,1.713621019,0.352571324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P.Rivers,K.Allen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
284,2018090908,LAC,KC,LAC,home,KC,LAC,52,9/9/2018,670,1570,3370,Half1,0,2,0,1,1,0,12/30/1899 11:10:00 AM,LAC 48,10,48,"(11:10) T.Benjamin left end ran ob at KC 33 for 19 yards (K.Fuller). Penalty on KC-C.Jones, Defensive Offside, declined.",run,19,0,0,0,0,0,0,NA,NA,,,left,end,NA,,NA,NA,3,3,0,NA,NA,3,3,0,6,0,6,-6,0,6,-6,2.839446909,0.390684204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T.Benjamin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,K.Fuller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
316,2018090908,LAC,KC,LAC,home,KC,KC,33,9/9/2018,648,1548,3348,Half1,0,2,0,1,1,0,12/30/1899 10:48:00 AM,KC 33,10,48,(10:48) (Shotgun) M.Gordon up the middle to KC 31 for 2 yards (R.Parker; A.Hitchens).,run,2,1,0,0,0,0,0,NA,NA,,,middle,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,0,6,0,6,-6,0,6,-6,3.930418803,0.425905545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,M.Gordon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R.Parker,KC,A.Hitchens,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
337,2018090908,LAC,KC,LAC,home,KC,KC,31,9/9/2018,609,1509,3309,Half1,0,2,0,1,2,0,12/30/1899 10:09:00 AM,KC 31,8,48,(10:09) P.Rivers pass incomplete deep left to Ty.Williams.,pass,0,0,0,1,0,0,0,deep,left,30,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,0,6,0,6,-6,0,6,-6,3.624421763,0.417269503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P.Rivers,Ty.Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
359,2018090908,LAC,KC,LAC,home,KC,KC,31,9/9/2018,603,1503,3303,Half1,0,2,0,1,3,0,12/30/1899 10:03:00 AM,KC 31,8,48,(10:03) (Shotgun) P.Rivers pass short middle to Ty.Williams to KC 27 for 4 yards (O.Scandrick).,pass,4,1,0,1,0,0,0,short,middle,3,1,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,0,6,0,6,-6,0,6,-6,2.853598737,0.392698228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P.Rivers,Ty.Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,O.Scandrick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
383,2018090908,LAC,KC,LAC,home,KC,KC,27,9/9/2018,564,1464,3264,Half1,0,2,1,1,4,0,12/30/1899 9:24:00 AM,KC 27,4,48,"(9:24) C.Sturgis 45 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",field_goal,0,0,0,0,0,0,0,NA,NA,,,NA,NA,made,45,NA,NA,3,3,0,NA,NA,3,3,3,6,0,6,-6,3,6,-3,1.875264960,0.361198536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C.Sturgis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
402,2018090908,LAC,KC,KC,away,LAC,LAC,35,9/9/2018,560,1460,3260,Half1,0,3,0,1,NA,0,12/30/1899 9:20:00 AM,LAC 35,0,75,"C.Sturgis kicks 65 yards from LAC 35 to end zone, Touchback.",kickoff,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,3,6,6,3,3,6,3,3,0.913433334,0.611815441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C.Sturgis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
